model,split_seed,domain,tau,tp,fp,fn,tn
xgboost,105,target,0.9,49689,19774,688464,457962
xgboost,105,target,0.95,0,3,738153,477733
xgboost,105,target,0.975,0,0,738153,477736
xgboost,105,target,0.99,0,0,738153,477736
xgboost,105,target,0.995,0,0,738153,477736
xgboost,105,target,0.999,0,0,738153,477736
hgb,105,source_heldout,0.05,88626,97,472,2
hgb,105,source_heldout,0.1,74653,84,14445,15
hgb,105,source_heldout,0.15,72579,41,16519,58
hgb,105,source_heldout,0.2,72458,38,16640,61
hgb,105,source_heldout,0.25,72229,34,16869,65
hgb,105,source_heldout,0.3,72052,32,17046,67
hgb,105,source_heldout,0.35,71898,31,17200,68
hgb,105,source_heldout,0.4,71738,25,17360,74
hgb,105,source_heldout,0.45,71411,24,17687,75
hgb,105,source_heldout,0.5,71251,24,17847,75
hgb,105,source_heldout,0.55,71075,24,18023,75
hgb,105,source_heldout,0.6,70742,21,18356,78
hgb,105,source_heldout,0.65,70457,20,18641,79
hgb,105,source_heldout,0.7,69591,17,19507,82
hgb,105,source_heldout,0.75,69211,11,19887,88
hgb,105,source_heldout,0.8,68947,7,20151,92
hgb,105,source_heldout,0.85,67561,5,21537,94
hgb,105,source_heldout,0.9,66760,3,22338,96
hgb,105,source_heldout,0.95,62329,0,26769,99
hgb,105,source_heldout,0.975,59647,0,29451,99
hgb,105,source_heldout,0.99,27748,0,61350,99
hgb,105,source_heldout,0.995,24493,0,64605,99
hgb,105,source_heldout,0.999,12972,0,76126,99
hgb,105,target,0.05,705018,466949,33135,10787
hgb,105,target,0.1,693117,430333,45036,47403
hgb,105,target,0.15,589503,417611,148650,60125
hgb,105,target,0.2,571437,306087,166716,171649
hgb,105,target,0.25,541130,299414,197023,178322
hgb,105,target,0.3,539839,294807,198314,182929
hgb,105,target,0.35,534813,292426,203340,185310
hgb,105,target,0.4,532190,288594,205963,189142
hgb,105,target,0.45,530917,287535,207236,190201
hgb,105,target,0.5,529221,285901,208932,191835
hgb,105,target,0.55,526943,285264,211210,192472
hgb,105,target,0.6,524898,284761,213255,192975
hgb,105,target,0.65,524344,284382,213809,193354
hgb,105,target,0.7,518399,283848,219754,193888
hgb,105,target,0.75,511059,283246,227094,194490
hgb,105,target,0.8,508229,282662,229924,195074
hgb,105,target,0.85,309058,160127,429095,317609
hgb,105,target,0.9,144,245,738009,477491
hgb,105,target,0.95,16,5,738137,477731
hgb,105,target,0.975,16,0,738137,477736
hgb,105,target,0.99,16,0,738137,477736
hgb,105,target,0.995,0,0,738153,477736
hgb,105,target,0.999,0,0,738153,477736
mlp,105,source_heldout,0.05,89044,90,54,9
mlp,105,source_heldout,0.1,88957,67,141,32
mlp,105,source_heldout,0.15,88221,49,877,50
mlp,105,source_heldout,0.2,88152,38,946,61
mlp,105,source_heldout,0.25,88102,34,996,65
mlp,105,source_heldout,0.3,88028,31,1070,68
mlp,105,source_heldout,0.35,87911,30,1187,69
mlp,105,source_heldout,0.4,87701,23,1397,76
mlp,105,source_heldout,0.45,87540,16,1558,83
mlp,105,source_heldout,0.5,87377,16,1721,83
mlp,105,source_heldout,0.55,87217,16,1881,83
mlp,105,source_heldout,0.6,86938,16,2160,83
mlp,105,source_heldout,0.65,86504,16,2594,83
mlp,105,source_heldout,0.7,85153,15,3945,84
mlp,105,source_heldout,0.75,84336,11,4762,88
mlp,105,source_heldout,0.8,83618,11,5480,88
mlp,105,source_heldout,0.85,69511,11,19587,88
mlp,105,source_heldout,0.9,65927,10,23171,89
mlp,105,source_heldout,0.95,63999,9,25099,90
mlp,105,source_heldout,0.975,62872,9,26226,90
mlp,105,source_heldout,0.99,61606,8,27492,91
mlp,105,source_heldout,0.995,58278,7,30820,92
mlp,105,source_heldout,0.999,17383,7,71715,92
mlp,105,target,0.05,691541,451297,46612,26439
mlp,105,target,0.1,670464,333662,67689,144074
mlp,105,target,0.15,581928,297464,156225,180272
mlp,105,target,0.2,561829,291838,176324,185898
mlp,105,target,0.25,557444,291288,180709,186448
mlp,105,target,0.3,556272,288230,181881,189506
mlp,105,target,0.35,554993,288029,183160,189707
mlp,105,target,0.4,552867,287757,185286,189979
mlp,105,target,0.45,544742,287238,193411,190498
mlp,105,target,0.5,477886,287130,260267,190606
mlp,105,target,0.55,457009,270768,281144,206968
mlp,105,target,0.6,280550,147074,457603,330662
mlp,105,target,0.65,269226,147028,468927,330708
mlp,105,target,0.7,257221,146771,480932,330965
mlp,105,target,0.75,250835,146637,487318,331099
mlp,105,target,0.8,17466,4995,720687,472741
mlp,105,target,0.85,12514,4971,725639,472765
mlp,105,target,0.9,5972,4615,732181,473121
mlp,105,target,0.95,1640,4548,736513,473188
mlp,105,target,0.975,1,4543,738152,473193
mlp,105,target,0.99,0,4543,738153,473193
mlp,105,target,0.995,0,4543,738153,473193
mlp,105,target,0.999,0,4543,738153,473193
majority,106,source_heldout,0.05,84344,3451,0,0
majority,106,source_heldout,0.1,84344,3451,0,0
majority,106,source_heldout,0.15,84344,3451,0,0
majority,106,source_heldout,0.2,84344,3451,0,0
majority,106,source_heldout,0.25,84344,3451,0,0
majority,106,source_heldout,0.3,84344,3451,0,0
majority,106,source_heldout,0.35,84344,3451,0,0
majority,106,source_heldout,0.4,84344,3451,0,0
majority,106,source_heldout,0.45,84344,3451,0,0
majority,106,source_heldout,0.5,84344,3451,0,0
majority,106,source_heldout,0.55,84344,3451,0,0
majority,106,source_heldout,0.6,84344,3451,0,0
majority,106,source_heldout,0.65,84344,3451,0,0
majority,106,source_heldout,0.7,84344,3451,0,0
majority,106,source_heldout,0.75,84344,3451,0,0
majority,106,source_heldout,0.8,84344,3451,0,0
majority,106,source_heldout,0.85,84344,3451,0,0
majority,106,source_heldout,0.9,84344,3451,0,0
majority,106,source_heldout,0.95,84344,3451,0,0
majority,106,source_heldout,0.975,84344,3451,0,0
majority,106,source_heldout,0.99,84344,3451,0,0
majority,106,source_heldout,0.995,84344,3451,0,0
majority,106,source_heldout,0.999,84344,3451,0,0
majority,106,target,0.05,738153,477736,0,0
majority,106,target,0.1,738153,477736,0,0
majority,106,target,0.15,738153,477736,0,0
majority,106,target,0.2,738153,477736,0,0
majority,106,target,0.25,738153,477736,0,0
majority,106,target,0.3,738153,477736,0,0
majority,106,target,0.35,738153,477736,0,0
majority,106,target,0.4,738153,477736,0,0
majority,106,target,0.45,738153,477736,0,0
majority,106,target,0.5,738153,477736,0,0
majority,106,target,0.55,738153,477736,0,0
majority,106,target,0.6,738153,477736,0,0
majority,106,target,0.65,738153,477736,0,0
majority,106,target,0.7,738153,477736,0,0
majority,106,target,0.75,738153,477736,0,0
majority,106,target,0.8,738153,477736,0,0
majority,106,target,0.85,738153,477736,0,0
majority,106,target,0.9,738153,477736,0,0
majority,106,target,0.95,738153,477736,0,0
majority,106,target,0.975,738153,477736,0,0
majority,106,target,0.99,738153,477736,0,0
majority,106,target,0.995,738153,477736,0,0
majority,106,target,0.999,738153,477736,0,0
stratified,106,source_heldout,0.05,79262,3263,5082,188
stratified,106,source_heldout,0.1,79262,3263,5082,188
stratified,106,source_heldout,0.15,79262,3263,5082,188
stratified,106,source_heldout,0.2,79262,3263,5082,188
stratified,106,source_heldout,0.25,79262,3263,5082,188
stratified,106,source_heldout,0.3,79262,3263,5082,188
stratified,106,source_heldout,0.35,79262,3263,5082,188
stratified,106,source_heldout,0.4,79262,3263,5082,188
stratified,106,source_heldout,0.45,79262,3263,5082,188
stratified,106,source_heldout,0.5,79262,3263,5082,188
stratified,106,source_heldout,0.55,79262,3263,5082,188
stratified,106,source_heldout,0.6,79262,3263,5082,188
stratified,106,source_heldout,0.65,79262,3263,5082,188
stratified,106,source_heldout,0.7,79262,3263,5082,188
stratified,106,source_heldout,0.75,79262,3263,5082,188
stratified,106,source_heldout,0.8,79262,3263,5082,188
stratified,106,source_heldout,0.85,79262,3263,5082,188
stratified,106,source_heldout,0.9,79262,3263,5082,188
stratified,106,source_heldout,0.95,79262,3263,5082,188
stratified,106,source_heldout,0.975,79262,3263,5082,188
stratified,106,source_heldout,0.99,79262,3263,5082,188
stratified,106,source_heldout,0.995,79262,3263,5082,188
stratified,106,source_heldout,0.999,79262,3263,5082,188
stratified,106,target,0.05,693937,449038,44216,28698
stratified,106,target,0.1,693937,449038,44216,28698
stratified,106,target,0.15,693937,449038,44216,28698
stratified,106,target,0.2,693937,449038,44216,28698
stratified,106,target,0.25,693937,449038,44216,28698
stratified,106,target,0.3,693937,449038,44216,28698
stratified,106,target,0.35,693937,449038,44216,28698
stratified,106,target,0.4,693937,449038,44216,28698
stratified,106,target,0.45,693937,449038,44216,28698
stratified,106,target,0.5,693937,449038,44216,28698
stratified,106,target,0.55,693937,449038,44216,28698
stratified,106,target,0.6,693937,449038,44216,28698
stratified,106,target,0.65,693937,449038,44216,28698
stratified,106,target,0.7,693937,449038,44216,28698
stratified,106,target,0.75,693937,449038,44216,28698
stratified,106,target,0.8,693937,449038,44216,28698
stratified,106,target,0.85,693937,449038,44216,28698
stratified,106,target,0.9,693937,449038,44216,28698
stratified,106,target,0.95,693937,449038,44216,28698
stratified,106,target,0.975,693937,449038,44216,28698
stratified,106,target,0.99,693937,449038,44216,28698
stratified,106,target,0.995,693937,449038,44216,28698
stratified,106,target,0.999,693937,449038,44216,28698
logreg,106,source_heldout,0.05,83349,3102,995,349
logreg,106,source_heldout,0.1,82188,2830,2156,621
logreg,106,source_heldout,0.15,81671,2519,2673,932
logreg,106,source_heldout,0.2,80203,2100,4141,1351
logreg,106,source_heldout,0.25,79737,1904,4607,1547
logreg,106,source_heldout,0.3,77956,1054,6388,2397
logreg,106,source_heldout,0.35,77295,785,7049,2666
logreg,106,source_heldout,0.4,76822,754,7522,2697
logreg,106,source_heldout,0.45,76552,724,7792,2727
logreg,106,source_heldout,0.5,76215,703,8129,2748
logreg,106,source_heldout,0.55,75747,669,8597,2782
logreg,106,source_heldout,0.6,69763,509,14581,2942
logreg,106,source_heldout,0.65,55477,487,28867,2964
logreg,106,source_heldout,0.7,55147,460,29197,2991
logreg,106,source_heldout,0.75,54602,164,29742,3287
logreg,106,source_heldout,0.8,54103,150,30241,3301
logreg,106,source_heldout,0.85,52647,69,31697,3382
logreg,106,source_heldout,0.9,47100,37,37244,3414
logreg,106,source_heldout,0.95,12561,25,71783,3426
logreg,106,source_heldout,0.975,9093,14,75251,3437
logreg,106,source_heldout,0.99,3223,11,81121,3440
logreg,106,source_heldout,0.995,3160,10,81184,3441
logreg,106,source_heldout,0.999,2882,6,81462,3445
logreg,106,target,0.05,561794,283258,176359,194478
logreg,106,target,0.1,257539,21198,480614,456538
logreg,106,target,0.15,244380,20296,493773,457440
logreg,106,target,0.2,233874,15234,504279,462502
logreg,106,target,0.25,230686,13994,507467,463742
logreg,106,target,0.3,230100,13638,508053,464098
logreg,106,target,0.35,224172,12992,513981,464744
logreg,106,target,0.4,221249,12056,516904,465680
logreg,106,target,0.45,218563,11741,519590,465995
logreg,106,target,0.5,217095,11111,521058,466625
logreg,106,target,0.55,216267,10982,521886,466754
logreg,106,target,0.6,178060,10428,560093,467308
logreg,106,target,0.65,130788,6097,607365,471639
logreg,106,target,0.7,90312,3860,647841,473876
logreg,106,target,0.75,70942,2842,667211,474894
logreg,106,target,0.8,51368,2497,686785,475239
logreg,106,target,0.85,48296,1859,689857,475877
logreg,106,target,0.9,46178,1169,691975,476567
logreg,106,target,0.95,42,36,738111,477700
logreg,106,target,0.975,11,12,738142,477724
logreg,106,target,0.99,0,4,738153,477732
logreg,106,target,0.995,0,2,738153,477734
logreg,106,target,0.999,0,0,738153,477736
tree,106,source_heldout,0.05,82726,2391,1618,1060
tree,106,source_heldout,0.1,81542,1656,2802,1795
tree,106,source_heldout,0.15,79066,1301,5278,2150
tree,106,source_heldout,0.2,78734,1139,5610,2312
tree,106,source_heldout,0.25,78599,1136,5745,2315
tree,106,source_heldout,0.3,78550,1130,5794,2321
tree,106,source_heldout,0.35,78453,1111,5891,2340
tree,106,source_heldout,0.4,76921,1097,7423,2354
tree,106,source_heldout,0.45,76909,1097,7435,2354
tree,106,source_heldout,0.5,76653,1087,7691,2364
tree,106,source_heldout,0.55,76591,1083,7753,2368
tree,106,source_heldout,0.6,76591,1083,7753,2368
tree,106,source_heldout,0.65,76551,1083,7793,2368
tree,106,source_heldout,0.7,76389,1051,7955,2400
tree,106,source_heldout,0.75,76264,1037,8080,2414
tree,106,source_heldout,0.8,76254,1037,8090,2414
tree,106,source_heldout,0.85,76254,1037,8090,2414
tree,106,source_heldout,0.9,76254,1037,8090,2414
tree,106,source_heldout,0.95,76254,1037,8090,2414
tree,106,source_heldout,0.975,76254,1037,8090,2414
tree,106,source_heldout,0.99,76254,1037,8090,2414
tree,106,source_heldout,0.995,55059,1024,29285,2427
tree,106,source_heldout,0.999,55059,1024,29285,2427
tree,106,target,0.05,645047,346054,93106,131682
tree,106,target,0.1,600777,337754,137376,139982
tree,106,target,0.15,575981,326416,162172,151320
tree,106,target,0.2,541919,325042,196234,152694
tree,106,target,0.25,541919,325042,196234,152694
tree,106,target,0.3,541918,325042,196235,152694
tree,106,target,0.35,541918,324959,196235,152777
tree,106,target,0.4,511927,324948,226226,152788
tree,106,target,0.45,511927,324948,226226,152788
tree,106,target,0.5,511927,324948,226226,152788
tree,106,target,0.55,511927,324948,226226,152788
tree,106,target,0.6,511927,324948,226226,152788
tree,106,target,0.65,511927,324948,226226,152788
tree,106,target,0.7,511847,302105,226306,175631
tree,106,target,0.75,511847,302105,226306,175631
tree,106,target,0.8,511847,302105,226306,175631
tree,106,target,0.85,511847,302105,226306,175631
tree,106,target,0.9,511847,302105,226306,175631
tree,106,target,0.95,511847,302105,226306,175631
tree,106,target,0.975,511847,302105,226306,175631
tree,106,target,0.99,511847,302105,226306,175631
tree,106,target,0.995,511847,302105,226306,175631
tree,106,target,0.999,511847,302105,226306,175631
rf,106,source_heldout,0.05,84213,2866,131,585
rf,106,source_heldout,0.1,84069,2628,275,823
rf,106,source_heldout,0.15,83878,2384,466,1067
rf,106,source_heldout,0.2,82804,2146,1540,1305
rf,106,source_heldout,0.25,82160,1970,2184,1481
rf,106,source_heldout,0.3,81981,1872,2363,1579
rf,106,source_heldout,0.35,81792,1744,2552,1707
rf,106,source_heldout,0.4,81584,1626,2760,1825
rf,106,source_heldout,0.45,81357,1545,2987,1906
rf,106,source_heldout,0.5,81068,1491,3276,1960
rf,106,source_heldout,0.55,80721,1402,3623,2049
rf,106,source_heldout,0.6,80222,1305,4122,2146
rf,106,source_heldout,0.65,79385,1213,4959,2238
rf,106,source_heldout,0.7,77807,1126,6537,2325
rf,106,source_heldout,0.75,75780,249,8564,3202
rf,106,source_heldout,0.8,75348,162,8996,3289
rf,106,source_heldout,0.85,74821,101,9523,3350
rf,106,source_heldout,0.9,74242,78,10102,3373
rf,106,source_heldout,0.95,72730,60,11614,3391
rf,106,source_heldout,0.975,68229,48,16115,3403
rf,106,source_heldout,0.99,61301,44,23043,3407
rf,106,source_heldout,0.995,60746,27,23598,3424
rf,106,source_heldout,0.999,59518,11,24826,3440
rf,106,target,0.05,738106,477130,47,606
rf,106,target,0.1,701867,371766,36286,105970
rf,106,target,0.15,681924,369981,56229,107755
rf,106,target,0.2,677299,368240,60854,109496
rf,106,target,0.25,660227,344372,77926,133364
rf,106,target,0.3,654958,342572,83195,135164
rf,106,target,0.35,653695,340944,84458,136792
rf,106,target,0.4,633371,336133,104782,141603
rf,106,target,0.45,631682,329701,106471,148035
rf,106,target,0.5,628597,322913,109556,154823
rf,106,target,0.55,622782,318453,115371,159283
rf,106,target,0.6,617144,305867,121009,171869
rf,106,target,0.65,578332,298400,159821,179336
rf,106,target,0.7,571805,292834,166348,184902
rf,106,target,0.75,563111,289953,175042,187783
rf,106,target,0.8,546543,287757,191610,189979
rf,106,target,0.85,527700,286791,210453,190945
rf,106,target,0.9,507005,286198,231148,191538
rf,106,target,0.95,186030,144080,552123,333656
rf,106,target,0.975,32,4070,738121,473666
rf,106,target,0.99,16,9,738137,477727
rf,106,target,0.995,0,6,738153,477730
rf,106,target,0.999,0,0,738153,477736
xgboost,106,source_heldout,0.05,83847,2294,497,1157
xgboost,106,source_heldout,0.1,82878,1661,1466,1790
xgboost,106,source_heldout,0.15,82114,1395,2230,2056
xgboost,106,source_heldout,0.2,81412,1295,2932,2156
xgboost,106,source_heldout,0.25,80052,1233,4292,2218
xgboost,106,source_heldout,0.3,79548,1168,4796,2283
xgboost,106,source_heldout,0.35,79133,859,5211,2592
xgboost,106,source_heldout,0.4,77525,826,6819,2625
xgboost,106,source_heldout,0.45,76907,784,7437,2667
xgboost,106,source_heldout,0.5,76500,745,7844,2706
xgboost,106,source_heldout,0.55,75212,211,9132,3240
xgboost,106,source_heldout,0.6,74800,163,9544,3288
xgboost,106,source_heldout,0.65,74629,152,9715,3299
xgboost,106,source_heldout,0.7,74130,114,10214,3337
xgboost,106,source_heldout,0.75,72895,84,11449,3367
xgboost,106,source_heldout,0.8,72708,75,11636,3376
xgboost,106,source_heldout,0.85,72157,61,12187,3390
xgboost,106,source_heldout,0.9,71717,41,12627,3410
xgboost,106,source_heldout,0.95,71089,34,13255,3417
xgboost,106,source_heldout,0.975,70218,33,14126,3418
xgboost,106,source_heldout,0.99,67138,32,17206,3419
xgboost,106,source_heldout,0.995,65519,31,18825,3420
xgboost,106,source_heldout,0.999,48369,14,35975,3437
xgboost,106,target,0.05,694370,460339,43783,17397
xgboost,106,target,0.1,667970,425320,70183,52416
xgboost,106,target,0.15,622104,415087,116049,62649
xgboost,106,target,0.2,618027,304587,120126,173149
xgboost,106,target,0.25,614408,303151,123745,174585
xgboost,106,target,0.3,609758,301827,128395,175909
xgboost,106,target,0.35,606772,301013,131381,176723
xgboost,106,target,0.4,600966,297255,137187,180481
xgboost,106,target,0.45,594500,296558,143653,181178
xgboost,106,target,0.5,589811,296126,148342,181610
xgboost,106,target,0.55,585617,294773,152536,182963
xgboost,106,target,0.6,579043,293261,159110,184475
xgboost,106,target,0.65,543230,292037,194923,185699
xgboost,106,target,0.7,540002,291672,198151,186064
xgboost,106,target,0.75,534936,291307,203217,186429
xgboost,106,target,0.8,507483,290915,230670,186821
xgboost,106,target,0.85,501739,290630,236414,187106
xgboost,106,target,0.9,492763,289973,245390,187763
xgboost,106,target,0.95,253349,141082,484804,336654
xgboost,106,target,0.975,217224,140003,520929,337733
xgboost,106,target,0.99,0,0,738153,477736
xgboost,106,target,0.995,0,0,738153,477736
xgboost,106,target,0.999,0,0,738153,477736
hgb,106,source_heldout,0.05,84116,2557,228,894
hgb,106,source_heldout,0.1,82884,1747,1460,1704
hgb,106,source_heldout,0.15,82326,1476,2018,1975
hgb,106,source_heldout,0.2,81693,1337,2651,2114
hgb,106,source_heldout,0.25,81252,1248,3092,2203
hgb,106,source_heldout,0.3,80224,1170,4120,2281
hgb,106,source_heldout,0.35,77731,622,6613,2829
hgb,106,source_heldout,0.4,77151,324,7193,3127
hgb,106,source_heldout,0.45,76775,300,7569,3151
hgb,106,source_heldout,0.5,76015,241,8329,3210
hgb,106,source_heldout,0.55,75657,176,8687,3275
hgb,106,source_heldout,0.6,75501,165,8843,3286
hgb,106,source_heldout,0.65,75364,147,8980,3304
hgb,106,source_heldout,0.7,75032,135,9312,3316
hgb,106,source_heldout,0.75,74876,110,9468,3341
hgb,106,source_heldout,0.8,73461,89,10883,3362
hgb,106,source_heldout,0.85,72630,72,11714,3379
hgb,106,source_heldout,0.9,72000,49,12344,3402
hgb,106,source_heldout,0.95,70800,29,13544,3422
hgb,106,source_heldout,0.975,69151,27,15193,3424
hgb,106,source_heldout,0.99,61238,20,23106,3431
hgb,106,source_heldout,0.995,54349,19,29995,3432
hgb,106,source_heldout,0.999,39634,10,44710,3441
hgb,106,target,0.05,683708,461477,54445,16259
hgb,106,target,0.1,643789,323184,94364,154552
hgb,106,target,0.15,614756,312270,123397,165466
hgb,106,target,0.2,603216,308059,134937,169677
hgb,106,target,0.25,594095,305032,144058,172704
hgb,106,target,0.3,591076,303657,147077,174079
hgb,106,target,0.35,589571,302070,148582,175666
hgb,106,target,0.4,583812,297530,154341,180206
hgb,106,target,0.45,581027,296735,157126,181001
hgb,106,target,0.5,577769,296211,160384,181525
hgb,106,target,0.55,574734,296005,163419,181731
hgb,106,target,0.6,572195,295436,165958,182300
hgb,106,target,0.65,570219,294250,167934,183486
hgb,106,target,0.7,566565,293879,171588,183857
hgb,106,target,0.75,562101,292554,176052,185182
hgb,106,target,0.8,525224,291431,212929,186305
hgb,106,target,0.85,513937,291124,224216,186612
hgb,106,target,0.9,501709,290801,236444,186935
hgb,106,target,0.95,246726,140923,491427,336813
hgb,106,target,0.975,174446,131309,563707,346427
hgb,106,target,0.99,3,111,738150,477625
hgb,106,target,0.995,0,0,738153,477736
hgb,106,target,0.999,0,0,738153,477736
mlp,106,source_heldout,0.05,83753,2370,591,1081
mlp,106,source_heldout,0.1,82507,1801,1837,1650
mlp,106,source_heldout,0.15,81656,1336,2688,2115
mlp,106,source_heldout,0.2,81099,1262,3245,2189
mlp,106,source_heldout,0.25,79547,966,4797,2485
mlp,106,source_heldout,0.3,77003,344,7341,3107
mlp,106,source_heldout,0.35,76907,326,7437,3125
mlp,106,source_heldout,0.4,76778,289,7566,3162
mlp,106,source_heldout,0.45,76596,264,7748,3187
mlp,106,source_heldout,0.5,76483,254,7861,3197
mlp,106,source_heldout,0.55,76132,211,8212,3240
mlp,106,source_heldout,0.6,75500,156,8844,3295
mlp,106,source_heldout,0.65,75079,130,9265,3321
mlp,106,source_heldout,0.7,74522,119,9822,3332
mlp,106,source_heldout,0.75,74067,114,10277,3337
mlp,106,source_heldout,0.8,73697,97,10647,3354
mlp,106,source_heldout,0.85,73187,74,11157,3377
mlp,106,source_heldout,0.9,72784,57,11560,3394
mlp,106,source_heldout,0.95,71819,38,12525,3413
mlp,106,source_heldout,0.975,71008,27,13336,3424
mlp,106,source_heldout,0.99,66734,20,17610,3431
mlp,106,source_heldout,0.995,66243,18,18101,3433
mlp,106,source_heldout,0.999,60880,11,23464,3440
mlp,106,target,0.05,692992,443789,45161,33947
mlp,106,target,0.1,691215,441737,46938,35999
mlp,106,target,0.15,632917,409237,105236,68499
mlp,106,target,0.2,596056,408637,142097,69099
mlp,106,target,0.25,594296,299828,143857,177908
mlp,106,target,0.3,593437,295521,144716,182215
mlp,106,target,0.35,592598,294479,145555,183257
mlp,106,target,0.4,590402,291855,147751,185881
mlp,106,target,0.45,586534,291715,151619,186021
mlp,106,target,0.5,584188,291307,153965,186429
mlp,106,target,0.55,550090,290998,188063,186738
mlp,106,target,0.6,548728,290938,189425,186798
mlp,106,target,0.65,547138,290845,191015,186891
mlp,106,target,0.7,546164,290248,191989,187488
mlp,106,target,0.75,544298,290194,193855,187542
mlp,106,target,0.8,538411,290135,199742,187601
mlp,106,target,0.85,523495,289927,214658,187809
mlp,106,target,0.9,514963,289487,223190,188249
mlp,106,target,0.95,513886,288932,224267,188804
mlp,106,target,0.975,498132,288540,240021,189196
mlp,106,target,0.99,450577,288353,287576,189383
mlp,106,target,0.995,231874,148384,506279,329352
mlp,106,target,0.999,0,1,738153,477735
majority,107,source_heldout,0.05,88603,19,0,0
majority,107,source_heldout,0.1,88603,19,0,0
majority,107,source_heldout,0.15,88603,19,0,0
majority,107,source_heldout,0.2,88603,19,0,0
majority,107,source_heldout,0.25,88603,19,0,0
majority,107,source_heldout,0.3,88603,19,0,0
majority,107,source_heldout,0.35,88603,19,0,0
majority,107,source_heldout,0.4,88603,19,0,0
majority,107,source_heldout,0.45,88603,19,0,0
majority,107,source_heldout,0.5,88603,19,0,0
majority,107,source_heldout,0.55,88603,19,0,0
majority,107,source_heldout,0.6,88603,19,0,0
majority,107,source_heldout,0.65,88603,19,0,0
majority,107,source_heldout,0.7,88603,19,0,0
majority,107,source_heldout,0.75,88603,19,0,0
majority,107,source_heldout,0.8,88603,19,0,0
majority,107,source_heldout,0.85,88603,19,0,0
majority,107,source_heldout,0.9,88603,19,0,0
majority,107,source_heldout,0.95,88603,19,0,0
majority,107,source_heldout,0.975,88603,19,0,0
majority,107,source_heldout,0.99,88603,19,0,0
majority,107,source_heldout,0.995,88603,19,0,0
majority,107,source_heldout,0.999,88603,19,0,0
majority,107,target,0.05,738153,477736,0,0
majority,107,target,0.1,738153,477736,0,0
majority,107,target,0.15,738153,477736,0,0
majority,107,target,0.2,738153,477736,0,0
majority,107,target,0.25,738153,477736,0,0
majority,107,target,0.3,738153,477736,0,0
majority,107,target,0.35,738153,477736,0,0
majority,107,target,0.4,738153,477736,0,0
majority,107,target,0.45,738153,477736,0,0
majority,107,target,0.5,738153,477736,0,0
majority,107,target,0.55,738153,477736,0,0
majority,107,target,0.6,738153,477736,0,0
majority,107,target,0.65,738153,477736,0,0
majority,107,target,0.7,738153,477736,0,0
majority,107,target,0.75,738153,477736,0,0
majority,107,target,0.8,738153,477736,0,0
majority,107,target,0.85,738153,477736,0,0
majority,107,target,0.9,738153,477736,0,0
majority,107,target,0.95,738153,477736,0,0
majority,107,target,0.975,738153,477736,0,0
majority,107,target,0.99,738153,477736,0,0
majority,107,target,0.995,738153,477736,0,0
majority,107,target,0.999,738153,477736,0,0
stratified,107,source_heldout,0.05,81888,18,6715,1
stratified,107,source_heldout,0.1,81888,18,6715,1
stratified,107,source_heldout,0.15,81888,18,6715,1
stratified,107,source_heldout,0.2,81888,18,6715,1
stratified,107,source_heldout,0.25,81888,18,6715,1
stratified,107,source_heldout,0.3,81888,18,6715,1
stratified,107,source_heldout,0.35,81888,18,6715,1
stratified,107,source_heldout,0.4,81888,18,6715,1
stratified,107,source_heldout,0.45,81888,18,6715,1
stratified,107,source_heldout,0.5,81888,18,6715,1
stratified,107,source_heldout,0.55,81888,18,6715,1
stratified,107,source_heldout,0.6,81888,18,6715,1
stratified,107,source_heldout,0.65,81888,18,6715,1
stratified,107,source_heldout,0.7,81888,18,6715,1
stratified,107,source_heldout,0.75,81888,18,6715,1
stratified,107,source_heldout,0.8,81888,18,6715,1
stratified,107,source_heldout,0.85,81888,18,6715,1
stratified,107,source_heldout,0.9,81888,18,6715,1
stratified,107,source_heldout,0.95,81888,18,6715,1
stratified,107,source_heldout,0.975,81888,18,6715,1
stratified,107,source_heldout,0.99,81888,18,6715,1
stratified,107,source_heldout,0.995,81888,18,6715,1
stratified,107,source_heldout,0.999,81888,18,6715,1
stratified,107,target,0.05,682424,441667,55729,36069
stratified,107,target,0.1,682424,441667,55729,36069
stratified,107,target,0.15,682424,441667,55729,36069
stratified,107,target,0.2,682424,441667,55729,36069
stratified,107,target,0.25,682424,441667,55729,36069
stratified,107,target,0.3,682424,441667,55729,36069
stratified,107,target,0.35,682424,441667,55729,36069
stratified,107,target,0.4,682424,441667,55729,36069
stratified,107,target,0.45,682424,441667,55729,36069
stratified,107,target,0.5,682424,441667,55729,36069
stratified,107,target,0.55,682424,441667,55729,36069
stratified,107,target,0.6,682424,441667,55729,36069
stratified,107,target,0.65,682424,441667,55729,36069
stratified,107,target,0.7,682424,441667,55729,36069
stratified,107,target,0.75,682424,441667,55729,36069
stratified,107,target,0.8,682424,441667,55729,36069
stratified,107,target,0.85,682424,441667,55729,36069
stratified,107,target,0.9,682424,441667,55729,36069
stratified,107,target,0.95,682424,441667,55729,36069
stratified,107,target,0.975,682424,441667,55729,36069
stratified,107,target,0.99,682424,441667,55729,36069
stratified,107,target,0.995,682424,441667,55729,36069
stratified,107,target,0.999,682424,441667,55729,36069
logreg,107,source_heldout,0.05,88580,10,23,9
logreg,107,source_heldout,0.1,87959,6,644,13
logreg,107,source_heldout,0.15,87941,4,662,15
logreg,107,source_heldout,0.2,87322,4,1281,15
logreg,107,source_heldout,0.25,86814,3,1789,16
