model,split_seed,domain,tau,tp,fp,fn,tn
rf,102,source_heldout,0.3,147294,3473,2645,3764
rf,102,source_heldout,0.35,146832,3292,3107,3945
rf,102,source_heldout,0.4,146437,3164,3502,4073
rf,102,source_heldout,0.45,145969,2977,3970,4260
rf,102,source_heldout,0.5,145580,2865,4359,4372
rf,102,source_heldout,0.55,144923,2741,5016,4496
rf,102,source_heldout,0.6,144019,2596,5920,4641
rf,102,source_heldout,0.65,141533,2428,8406,4809
rf,102,source_heldout,0.7,137692,1523,12247,5714
rf,102,source_heldout,0.75,133329,622,16610,6615
rf,102,source_heldout,0.8,114916,498,35023,6739
rf,102,source_heldout,0.85,100621,373,49318,6864
rf,102,source_heldout,0.9,94450,262,55489,6975
rf,102,source_heldout,0.95,92106,181,57833,7056
rf,102,source_heldout,0.975,90904,121,59035,7116
rf,102,source_heldout,0.99,86969,74,62970,7163
rf,102,source_heldout,0.995,85821,58,64118,7179
rf,102,source_heldout,0.999,82508,20,67431,7217
rf,102,target,0.05,738153,477057,0,679
rf,102,target,0.1,701857,476401,36296,1335
rf,102,target,0.15,676651,475411,61502,2325
rf,102,target,0.2,674862,367586,63291,110150
rf,102,target,0.25,670061,364385,68092,113351
rf,102,target,0.3,656020,362961,82133,114775
rf,102,target,0.35,653575,360842,84578,116894
rf,102,target,0.4,632107,329010,106046,148726
rf,102,target,0.45,629241,326359,108912,151377
rf,102,target,0.5,628200,320884,109953,156852
rf,102,target,0.55,626146,316086,112007,161650
rf,102,target,0.6,619004,307328,119149,170408
rf,102,target,0.65,607791,299832,130362,177904
rf,102,target,0.7,536581,295237,201572,182499
rf,102,target,0.75,339263,156640,398890,321096
rf,102,target,0.8,290369,147675,447784,330061
rf,102,target,0.85,34139,5323,704014,472413
rf,102,target,0.9,15928,4653,722225,473083
rf,102,target,0.95,41,4076,738112,473660
rf,102,target,0.975,32,4071,738121,473665
rf,102,target,0.99,16,9,738137,477727
rf,102,target,0.995,16,7,738137,477729
rf,102,target,0.999,0,0,738153,477736
xgboost,102,source_heldout,0.05,149544,4051,395,3186
xgboost,102,source_heldout,0.1,148174,3169,1765,4068
xgboost,102,source_heldout,0.15,147379,2709,2560,4528
xgboost,102,source_heldout,0.2,144416,2439,5523,4798
xgboost,102,source_heldout,0.25,142659,2306,7280,4931
xgboost,102,source_heldout,0.3,142311,2184,7628,5053
xgboost,102,source_heldout,0.35,141620,2145,8319,5092
xgboost,102,source_heldout,0.4,141296,2120,8643,5117
xgboost,102,source_heldout,0.45,140790,2059,9149,5178
xgboost,102,source_heldout,0.5,139279,2004,10660,5233
xgboost,102,source_heldout,0.55,138743,1908,11196,5329
xgboost,102,source_heldout,0.6,136770,1234,13169,6003
xgboost,102,source_heldout,0.65,135075,383,14864,6854
xgboost,102,source_heldout,0.7,133979,281,15960,6956
xgboost,102,source_heldout,0.75,133345,251,16594,6986
xgboost,102,source_heldout,0.8,127597,226,22342,7011
xgboost,102,source_heldout,0.85,126918,199,23021,7038
xgboost,102,source_heldout,0.9,125921,148,24018,7089
xgboost,102,source_heldout,0.95,123468,86,26471,7151
xgboost,102,source_heldout,0.975,118784,44,31155,7193
xgboost,102,source_heldout,0.99,83153,14,66786,7223
xgboost,102,source_heldout,0.995,80592,4,69347,7233
xgboost,102,source_heldout,0.999,73415,1,76524,7236
xgboost,102,target,0.05,707874,434965,30279,42771
xgboost,102,target,0.1,646639,312723,91514,165013
xgboost,102,target,0.15,618509,306597,119644,171139
xgboost,102,target,0.2,609255,305042,128898,172694
xgboost,102,target,0.25,600715,299602,137438,178134
xgboost,102,target,0.3,594692,298074,143461,179662
xgboost,102,target,0.35,570599,296459,167554,181277
xgboost,102,target,0.4,565433,295199,172720,182537
xgboost,102,target,0.45,562578,294075,175575,183661
xgboost,102,target,0.5,559598,293052,178555,184684
xgboost,102,target,0.55,556092,292521,182061,185215
xgboost,102,target,0.6,551961,287953,186192,189783
xgboost,102,target,0.65,318411,145660,419742,332076
xgboost,102,target,0.7,280097,142645,458056,335091
xgboost,102,target,0.75,240096,141670,498057,336066
xgboost,102,target,0.8,25140,12175,713013,465561
xgboost,102,target,0.85,8357,1306,729796,476430
xgboost,102,target,0.9,4957,1006,733196,476730
xgboost,102,target,0.95,3495,396,734658,477340
xgboost,102,target,0.975,1075,175,737078,477561
xgboost,102,target,0.99,619,1,737534,477735
xgboost,102,target,0.995,1,0,738152,477736
xgboost,102,target,0.999,0,0,738153,477736
hgb,102,source_heldout,0.05,149609,4198,330,3039
hgb,102,source_heldout,0.1,149040,3589,899,3648
hgb,102,source_heldout,0.15,147157,2783,2782,4454
hgb,102,source_heldout,0.2,142314,1660,7625,5577
hgb,102,source_heldout,0.25,140250,1478,9689,5759
hgb,102,source_heldout,0.3,137497,710,12442,6527
hgb,102,source_heldout,0.35,136488,590,13451,6647
hgb,102,source_heldout,0.4,134682,534,15257,6703
hgb,102,source_heldout,0.45,132915,494,17024,6743
hgb,102,source_heldout,0.5,132376,451,17563,6786
hgb,102,source_heldout,0.55,131855,415,18084,6822
hgb,102,source_heldout,0.6,129829,348,20110,6889
hgb,102,source_heldout,0.65,129120,330,20819,6907
hgb,102,source_heldout,0.7,126243,296,23696,6941
hgb,102,source_heldout,0.75,123135,272,26804,6965
hgb,102,source_heldout,0.8,122156,223,27783,7014
hgb,102,source_heldout,0.85,117879,162,32060,7075
hgb,102,source_heldout,0.9,97166,108,52773,7129
hgb,102,source_heldout,0.95,83153,51,66786,7186
hgb,102,source_heldout,0.975,81317,32,68622,7205
hgb,102,source_heldout,0.99,79609,7,70330,7230
hgb,102,source_heldout,0.995,77257,6,72682,7231
hgb,102,source_heldout,0.999,68945,1,80994,7236
hgb,102,target,0.05,701562,436925,36591,40811
hgb,102,target,0.1,624871,322601,113282,155135
hgb,102,target,0.15,593579,318422,144574,159314
hgb,102,target,0.2,587363,312047,150790,165689
hgb,102,target,0.25,551216,304388,186937,173348
hgb,102,target,0.3,546835,301044,191318,176692
hgb,102,target,0.35,543820,297480,194333,180256
hgb,102,target,0.4,540908,293684,197245,184052
hgb,102,target,0.45,538246,293070,199907,184666
hgb,102,target,0.5,533263,292670,204890,185066
hgb,102,target,0.55,530903,288438,207250,189298
hgb,102,target,0.6,527294,287751,210859,189985
hgb,102,target,0.65,515508,287464,222645,190272
hgb,102,target,0.7,463958,287335,274195,190401
hgb,102,target,0.75,270862,161335,467291,316401
hgb,102,target,0.8,248858,146705,489295,331031
hgb,102,target,0.85,248523,146635,489630,331101
hgb,102,target,0.9,2945,4771,735208,472965
hgb,102,target,0.95,1242,393,736911,477343
hgb,102,target,0.975,1174,342,736979,477394
hgb,102,target,0.99,1099,0,737054,477736
hgb,102,target,0.995,334,0,737819,477736
hgb,102,target,0.999,0,0,738153,477736
mlp,102,source_heldout,0.05,149183,4085,756,3152
mlp,102,source_heldout,0.1,146230,2087,3709,5150
mlp,102,source_heldout,0.15,145607,1675,4332,5562
mlp,102,source_heldout,0.2,142430,1500,7509,5737
mlp,102,source_heldout,0.25,140348,1400,9591,5837
mlp,102,source_heldout,0.3,140141,1361,9798,5876
mlp,102,source_heldout,0.35,139768,1315,10171,5922
mlp,102,source_heldout,0.4,137020,1298,12919,5939
mlp,102,source_heldout,0.45,136777,1219,13162,6018
mlp,102,source_heldout,0.5,136633,1203,13306,6034
mlp,102,source_heldout,0.55,136159,1127,13780,6110
mlp,102,source_heldout,0.6,135779,1069,14160,6168
mlp,102,source_heldout,0.65,135522,1057,14417,6180
mlp,102,source_heldout,0.7,130925,1006,19014,6231
mlp,102,source_heldout,0.75,130229,991,19710,6246
mlp,102,source_heldout,0.8,129358,974,20581,6263
mlp,102,source_heldout,0.85,127004,928,22935,6309
mlp,102,source_heldout,0.9,125004,873,24935,6364
mlp,102,source_heldout,0.95,122409,834,27530,6403
mlp,102,source_heldout,0.975,117776,804,32163,6433
mlp,102,source_heldout,0.99,89616,775,60323,6462
mlp,102,source_heldout,0.995,81351,45,68588,7192
mlp,102,source_heldout,0.999,77886,4,72053,7233
mlp,102,target,0.05,672496,447218,65657,30518
mlp,102,target,0.1,646171,430547,91982,47189
mlp,102,target,0.15,600954,421744,137199,55992
mlp,102,target,0.2,598284,420786,139869,56950
mlp,102,target,0.25,596169,420391,141984,57345
mlp,102,target,0.3,595869,315648,142284,162088
mlp,102,target,0.35,594360,315427,143793,162309
mlp,102,target,0.4,593754,315122,144399,162614
mlp,102,target,0.45,593194,314658,144959,163078
mlp,102,target,0.5,592673,314511,145480,163225
mlp,102,target,0.55,590637,291602,147516,186134
mlp,102,target,0.6,587431,291521,150722,186215
mlp,102,target,0.65,584465,291397,153688,186339
mlp,102,target,0.7,581631,291332,156522,186404
mlp,102,target,0.75,575574,291204,162579,186532
mlp,102,target,0.8,565599,291123,172554,186613
mlp,102,target,0.85,559899,291079,178254,186657
mlp,102,target,0.9,551130,290893,187023,186843
mlp,102,target,0.95,537613,286102,200540,191634
mlp,102,target,0.975,465509,282372,272644,195364
mlp,102,target,0.99,240236,142173,497917,335563
mlp,102,target,0.995,232300,142052,505853,335684
mlp,102,target,0.999,13,118,738140,477618
majority,103,source_heldout,0.05,85029,4350,0,0
majority,103,source_heldout,0.1,85029,4350,0,0
majority,103,source_heldout,0.15,85029,4350,0,0
majority,103,source_heldout,0.2,85029,4350,0,0
majority,103,source_heldout,0.25,85029,4350,0,0
majority,103,source_heldout,0.3,85029,4350,0,0
majority,103,source_heldout,0.35,85029,4350,0,0
majority,103,source_heldout,0.4,85029,4350,0,0
majority,103,source_heldout,0.45,85029,4350,0,0
majority,103,source_heldout,0.5,85029,4350,0,0
majority,103,source_heldout,0.55,85029,4350,0,0
majority,103,source_heldout,0.6,85029,4350,0,0
majority,103,source_heldout,0.65,85029,4350,0,0
majority,103,source_heldout,0.7,85029,4350,0,0
majority,103,source_heldout,0.75,85029,4350,0,0
majority,103,source_heldout,0.8,85029,4350,0,0
majority,103,source_heldout,0.85,85029,4350,0,0
majority,103,source_heldout,0.9,85029,4350,0,0
majority,103,source_heldout,0.95,85029,4350,0,0
majority,103,source_heldout,0.975,85029,4350,0,0
majority,103,source_heldout,0.99,85029,4350,0,0
majority,103,source_heldout,0.995,85029,4350,0,0
majority,103,source_heldout,0.999,85029,4350,0,0
majority,103,target,0.05,738153,477736,0,0
majority,103,target,0.1,738153,477736,0,0
majority,103,target,0.15,738153,477736,0,0
majority,103,target,0.2,738153,477736,0,0
majority,103,target,0.25,738153,477736,0,0
majority,103,target,0.3,738153,477736,0,0
majority,103,target,0.35,738153,477736,0,0
majority,103,target,0.4,738153,477736,0,0
majority,103,target,0.45,738153,477736,0,0
majority,103,target,0.5,738153,477736,0,0
majority,103,target,0.55,738153,477736,0,0
majority,103,target,0.6,738153,477736,0,0
majority,103,target,0.65,738153,477736,0,0
majority,103,target,0.7,738153,477736,0,0
majority,103,target,0.75,738153,477736,0,0
majority,103,target,0.8,738153,477736,0,0
majority,103,target,0.85,738153,477736,0,0
majority,103,target,0.9,738153,477736,0,0
majority,103,target,0.95,738153,477736,0,0
majority,103,target,0.975,738153,477736,0,0
majority,103,target,0.99,738153,477736,0,0
majority,103,target,0.995,738153,477736,0,0
majority,103,target,0.999,738153,477736,0,0
stratified,103,source_heldout,0.05,80265,4108,4764,242
stratified,103,source_heldout,0.1,80265,4108,4764,242
stratified,103,source_heldout,0.15,80265,4108,4764,242
stratified,103,source_heldout,0.2,80265,4108,4764,242
stratified,103,source_heldout,0.25,80265,4108,4764,242
stratified,103,source_heldout,0.3,80265,4108,4764,242
stratified,103,source_heldout,0.35,80265,4108,4764,242
stratified,103,source_heldout,0.4,80265,4108,4764,242
stratified,103,source_heldout,0.45,80265,4108,4764,242
stratified,103,source_heldout,0.5,80265,4108,4764,242
stratified,103,source_heldout,0.55,80265,4108,4764,242
stratified,103,source_heldout,0.6,80265,4108,4764,242
stratified,103,source_heldout,0.65,80265,4108,4764,242
stratified,103,source_heldout,0.7,80265,4108,4764,242
stratified,103,source_heldout,0.75,80265,4108,4764,242
stratified,103,source_heldout,0.8,80265,4108,4764,242
stratified,103,source_heldout,0.85,80265,4108,4764,242
stratified,103,source_heldout,0.9,80265,4108,4764,242
stratified,103,source_heldout,0.95,80265,4108,4764,242
stratified,103,source_heldout,0.975,80265,4108,4764,242
stratified,103,source_heldout,0.99,80265,4108,4764,242
stratified,103,source_heldout,0.995,80265,4108,4764,242
stratified,103,source_heldout,0.999,80265,4108,4764,242
stratified,103,target,0.05,697000,451056,41153,26680
stratified,103,target,0.1,697000,451056,41153,26680
stratified,103,target,0.15,697000,451056,41153,26680
stratified,103,target,0.2,697000,451056,41153,26680
stratified,103,target,0.25,697000,451056,41153,26680
stratified,103,target,0.3,697000,451056,41153,26680
stratified,103,target,0.35,697000,451056,41153,26680
stratified,103,target,0.4,697000,451056,41153,26680
stratified,103,target,0.45,697000,451056,41153,26680
stratified,103,target,0.5,697000,451056,41153,26680
stratified,103,target,0.55,697000,451056,41153,26680
stratified,103,target,0.6,697000,451056,41153,26680
stratified,103,target,0.65,697000,451056,41153,26680
stratified,103,target,0.7,697000,451056,41153,26680
stratified,103,target,0.75,697000,451056,41153,26680
stratified,103,target,0.8,697000,451056,41153,26680
stratified,103,target,0.85,697000,451056,41153,26680
stratified,103,target,0.9,697000,451056,41153,26680
stratified,103,target,0.95,697000,451056,41153,26680
stratified,103,target,0.975,697000,451056,41153,26680
stratified,103,target,0.99,697000,451056,41153,26680
stratified,103,target,0.995,697000,451056,41153,26680
stratified,103,target,0.999,697000,451056,41153,26680
logreg,103,source_heldout,0.05,84163,2020,866,2330
logreg,103,source_heldout,0.1,83009,1730,2020,2620
logreg,103,source_heldout,0.15,81906,1560,3123,2790
logreg,103,source_heldout,0.2,81198,1164,3831,3186
logreg,103,source_heldout,0.25,80447,1072,4582,3278
logreg,103,source_heldout,0.3,80353,1010,4676,3340
logreg,103,source_heldout,0.35,80224,969,4805,3381
logreg,103,source_heldout,0.4,79800,894,5229,3456
logreg,103,source_heldout,0.45,79208,860,5821,3490
logreg,103,source_heldout,0.5,78793,847,6236,3503
logreg,103,source_heldout,0.55,78282,697,6747,3653
logreg,103,source_heldout,0.6,73112,675,11917,3675
logreg,103,source_heldout,0.65,58028,662,27001,3688
logreg,103,source_heldout,0.7,57811,653,27218,3697
logreg,103,source_heldout,0.75,57288,452,27741,3898
logreg,103,source_heldout,0.8,55399,212,29630,4138
logreg,103,source_heldout,0.85,52532,96,32497,4254
logreg,103,source_heldout,0.9,47703,45,37326,4305
logreg,103,source_heldout,0.95,12712,23,72317,4327
logreg,103,source_heldout,0.975,11847,14,73182,4336
logreg,103,source_heldout,0.99,5927,13,79102,4337
logreg,103,source_heldout,0.995,3080,12,81949,4338
logreg,103,source_heldout,0.999,2824,6,82205,4344
logreg,103,target,0.05,518660,187307,219493,290429
logreg,103,target,0.1,257571,20522,480582,457214
logreg,103,target,0.15,243314,19376,494839,458360
logreg,103,target,0.2,232797,18747,505356,458989
logreg,103,target,0.25,230312,18066,507841,459670
logreg,103,target,0.3,225478,12458,512675,465278
logreg,103,target,0.35,223342,12122,514811,465614
logreg,103,target,0.4,219476,11731,518677,466005
logreg,103,target,0.45,217259,11271,520894,466465
logreg,103,target,0.5,195666,7217,542487,470519
logreg,103,target,0.55,176342,6668,561811,471068
logreg,103,target,0.6,151955,5275,586198,472461
logreg,103,target,0.65,106716,3817,631437,473919
logreg,103,target,0.7,89196,3606,648957,474130
logreg,103,target,0.75,74405,2632,663748,475104
logreg,103,target,0.8,50946,2027,687207,475709
logreg,103,target,0.85,47848,1618,690305,476118
logreg,103,target,0.9,36558,580,701595,477156
logreg,103,target,0.95,14,22,738139,477714
logreg,103,target,0.975,11,10,738142,477726
logreg,103,target,0.99,0,4,738153,477732
logreg,103,target,0.995,0,2,738153,477734
logreg,103,target,0.999,0,0,738153,477736
tree,103,source_heldout,0.05,83269,1230,1760,3120
tree,103,source_heldout,0.1,82593,986,2436,3364
tree,103,source_heldout,0.15,79848,501,5181,3849
tree,103,source_heldout,0.2,79416,434,5613,3916
tree,103,source_heldout,0.25,79358,408,5671,3942
tree,103,source_heldout,0.3,79278,401,5751,3949
tree,103,source_heldout,0.35,79219,389,5810,3961
tree,103,source_heldout,0.4,79219,389,5810,3961
tree,103,source_heldout,0.45,78828,327,6201,4023
tree,103,source_heldout,0.5,78803,326,6226,4024
tree,103,source_heldout,0.55,78685,314,6344,4036
tree,103,source_heldout,0.6,78685,314,6344,4036
tree,103,source_heldout,0.65,78360,239,6669,4111
tree,103,source_heldout,0.7,77944,228,7085,4122
tree,103,source_heldout,0.75,77942,228,7087,4122
tree,103,source_heldout,0.8,77942,228,7087,4122
tree,103,source_heldout,0.85,77942,228,7087,4122
tree,103,source_heldout,0.9,77920,228,7109,4122
tree,103,source_heldout,0.95,77920,228,7109,4122
tree,103,source_heldout,0.975,77067,219,7962,4131
tree,103,source_heldout,0.99,77067,219,7962,4131
tree,103,source_heldout,0.995,77067,219,7962,4131
tree,103,source_heldout,0.999,77067,219,7962,4131
tree,103,target,0.05,631464,461063,106689,16673
tree,103,target,0.1,611227,339103,126926,138633
tree,103,target,0.15,543953,297821,194200,179915
tree,103,target,0.2,543943,297694,194210,180042
tree,103,target,0.25,543943,297680,194210,180056
tree,103,target,0.3,543941,296769,194212,180967
tree,103,target,0.35,543941,296765,194212,180971
tree,103,target,0.4,543941,296765,194212,180971
tree,103,target,0.45,543940,296765,194213,180971
tree,103,target,0.5,543890,296764,194263,180972
tree,103,target,0.55,543853,296753,194300,180983
tree,103,target,0.6,543853,296753,194300,180983
tree,103,target,0.65,543817,296750,194336,180986
tree,103,target,0.7,543816,296724,194337,181012
tree,103,target,0.75,543816,296724,194337,181012
tree,103,target,0.8,543816,296724,194337,181012
tree,103,target,0.85,543816,296724,194337,181012
tree,103,target,0.9,543816,296724,194337,181012
tree,103,target,0.95,543816,296724,194337,181012
tree,103,target,0.975,541855,296603,196298,181133
tree,103,target,0.99,541399,296214,196754,181522
tree,103,target,0.995,541399,296214,196754,181522
tree,103,target,0.999,541399,296214,196754,181522
rf,103,source_heldout,0.05,84751,3632,278,718
rf,103,source_heldout,0.1,84448,3365,581,985
rf,103,source_heldout,0.15,83456,3180,1573,1170
rf,103,source_heldout,0.2,83359,3010,1670,1340
rf,103,source_heldout,0.25,83245,2846,1784,1504
rf,103,source_heldout,0.3,83100,2729,1929,1621
rf,103,source_heldout,0.35,82791,2585,2238,1765
rf,103,source_heldout,0.4,82582,2481,2447,1869
rf,103,source_heldout,0.45,82153,594,2876,3756
rf,103,source_heldout,0.5,81937,524,3092,3826
rf,103,source_heldout,0.55,81763,481,3266,3869
rf,103,source_heldout,0.6,81659,439,3370,3911
rf,103,source_heldout,0.65,81484,402,3545,3948
rf,103,source_heldout,0.7,80936,371,4093,3979
rf,103,source_heldout,0.75,79769,325,5260,4025
rf,103,source_heldout,0.8,78379,275,6650,4075
rf,103,source_heldout,0.85,77612,237,7417,4113
rf,103,source_heldout,0.9,76149,199,8880,4151
rf,103,source_heldout,0.95,74755,78,10274,4272
rf,103,source_heldout,0.975,73343,29,11686,4321
rf,103,source_heldout,0.99,71555,15,13474,4335
rf,103,source_heldout,0.995,70636,11,14393,4339
rf,103,source_heldout,0.999,67672,0,17357,4350
rf,103,target,0.05,738106,476916,47,820
rf,103,target,0.1,737950,371498,203,106238
rf,103,target,0.15,699182,370466,38971,107270
rf,103,target,0.2,672213,368520,65940,109216
rf,103,target,0.25,661725,339378,76428,138358
rf,103,target,0.3,655391,331674,82762,146062
rf,103,target,0.35,633116,325218,105037,152518
rf,103,target,0.4,615021,323830,123132,153906
rf,103,target,0.45,613146,322591,125007,155145
rf,103,target,0.5,609505,316924,128648,160812
rf,103,target,0.55,601901,309429,136252,168307
rf,103,target,0.6,595167,295643,142986,182093
rf,103,target,0.65,556059,290654,182094,187082
rf,103,target,0.7,552120,284843,186033,192893
rf,103,target,0.75,510798,284172,227355,193564
rf,103,target,0.8,288471,143289,449682,334447
rf,103,target,0.85,52461,1026,685692,476710
rf,103,target,0.9,41274,660,696879,477076
rf,103,target,0.95,3594,383,734559,477353
rf,103,target,0.975,292,2,737861,477734
rf,103,target,0.99,0,1,738153,477735
rf,103,target,0.995,0,1,738153,477735
rf,103,target,0.999,0,1,738153,477735
xgboost,103,source_heldout,0.05,84877,3157,152,1193
xgboost,103,source_heldout,0.1,83034,885,1995,3465
xgboost,103,source_heldout,0.15,82028,554,3001,3796
xgboost,103,source_heldout,0.2,81264,434,3765,3916
xgboost,103,source_heldout,0.25,80641,387,4388,3963
xgboost,103,source_heldout,0.3,79855,337,5174,4013
xgboost,103,source_heldout,0.35,79296,308,5733,4042
xgboost,103,source_heldout,0.4,78323,278,6706,4072
xgboost,103,source_heldout,0.45,78164,262,6865,4088
xgboost,103,source_heldout,0.5,77956,239,7073,4111
xgboost,103,source_heldout,0.55,77426,217,7603,4133
xgboost,103,source_heldout,0.6,77001,180,8028,4170
xgboost,103,source_heldout,0.65,76663,133,8366,4217
xgboost,103,source_heldout,0.7,75943,110,9086,4240
xgboost,103,source_heldout,0.75,75678,99,9351,4251
xgboost,103,source_heldout,0.8,75287,94,9742,4256
xgboost,103,source_heldout,0.85,75056,85,9973,4265
xgboost,103,source_heldout,0.9,74675,77,10354,4273
xgboost,103,source_heldout,0.95,74142,74,10887,4276
xgboost,103,source_heldout,0.975,73117,68,11912,4282
xgboost,103,source_heldout,0.99,71461,64,13568,4286
xgboost,103,source_heldout,0.995,70653,62,14376,4288
xgboost,103,source_heldout,0.999,59666,52,25363,4298
xgboost,103,target,0.05,707989,428709,30164,49027
xgboost,103,target,0.1,701499,311589,36654,166147
xgboost,103,target,0.15,635744,297177,102409,180559
xgboost,103,target,0.2,608900,292287,129253,185449
xgboost,103,target,0.25,601737,291228,136416,186508
xgboost,103,target,0.3,598424,290396,139729,187340
xgboost,103,target,0.35,596403,289660,141750,188076
xgboost,103,target,0.4,576312,288935,161841,188801
xgboost,103,target,0.45,573024,288664,165129,189072
xgboost,103,target,0.5,567825,288293,170328,189443
xgboost,103,target,0.55,556885,287831,181268,189905
xgboost,103,target,0.6,553372,287445,184781,190291
xgboost,103,target,0.65,552096,286537,186057,191199
xgboost,103,target,0.7,546234,283125,191919,194611
xgboost,103,target,0.75,503733,282807,234420,194929
xgboost,103,target,0.8,410766,272009,327387,205727
xgboost,103,target,0.85,256562,160472,481591,317264
xgboost,103,target,0.9,241698,150335,496455,327401
xgboost,103,target,0.95,229474,141610,508679,336126
xgboost,103,target,0.975,226414,141587,511739,336149
xgboost,103,target,0.99,0,0,738153,477736
xgboost,103,target,0.995,0,0,738153,477736
xgboost,103,target,0.999,0,0,738153,477736
hgb,103,source_heldout,0.05,84708,1443,321,2907
hgb,103,source_heldout,0.1,81478,846,3551,3504
hgb,103,source_heldout,0.15,80485,586,4544,3764
hgb,103,source_heldout,0.2,78918,505,6111,3845
hgb,103,source_heldout,0.25,78753,428,6276,3922
hgb,103,source_heldout,0.3,78561,380,6468,3970
hgb,103,source_heldout,0.35,78383,335,6646,4015
hgb,103,source_heldout,0.4,78285,326,6744,4024
hgb,103,source_heldout,0.45,78114,290,6915,4060
hgb,103,source_heldout,0.5,77862,236,7167,4114
hgb,103,source_heldout,0.55,77549,204,7480,4146
hgb,103,source_heldout,0.6,77279,175,7750,4175
hgb,103,source_heldout,0.65,76880,110,8149,4240
hgb,103,source_heldout,0.7,76387,103,8642,4247
hgb,103,source_heldout,0.75,76190,96,8839,4254
hgb,103,source_heldout,0.8,75247,87,9782,4263
hgb,103,source_heldout,0.85,74943,78,10086,4272
hgb,103,source_heldout,0.9,74314,72,10715,4278
hgb,103,source_heldout,0.95,73322,72,11707,4278
hgb,103,source_heldout,0.975,71773,70,13256,4280
hgb,103,source_heldout,0.99,70529,65,14500,4285
hgb,103,source_heldout,0.995,68905,62,16124,4288
hgb,103,source_heldout,0.999,52832,53,32197,4297
hgb,103,target,0.05,708252,435618,29901,42118
hgb,103,target,0.1,669051,323160,69102,154576
hgb,103,target,0.15,642637,314043,95516,163693
hgb,103,target,0.2,614686,306929,123467,170807
hgb,103,target,0.25,612310,299974,125843,177762
hgb,103,target,0.3,602344,298298,135809,179438
hgb,103,target,0.35,591304,297388,146849,180348
hgb,103,target,0.4,584497,296240,153656,181496
hgb,103,target,0.45,578888,294816,159265,182920
hgb,103,target,0.5,575590,293156,162563,184580
hgb,103,target,0.55,538126,292011,200027,185725
hgb,103,target,0.6,419087,176701,319066,301035
hgb,103,target,0.65,387116,176326,351037,301410
hgb,103,target,0.7,331503,164396,406650,313340
hgb,103,target,0.75,327989,163546,410164,314190
hgb,103,target,0.8,273726,161915,464427,315821
hgb,103,target,0.85,250426,142475,487727,335261
hgb,103,target,0.9,242557,142030,495596,335706
hgb,103,target,0.95,231509,141739,506644,335997
hgb,103,target,0.975,227489,141598,510664,336138
hgb,103,target,0.99,226395,141588,511758,336148
hgb,103,target,0.995,226395,141587,511758,336149
hgb,103,target,0.999,0,0,738153,477736
mlp,103,source_heldout,0.05,84751,1549,278,2801
mlp,103,source_heldout,0.1,84058,1091,971,3259
mlp,103,source_heldout,0.15,82737,735,2292,3615
mlp,103,source_heldout,0.2,80130,601,4899,3749
mlp,103,source_heldout,0.25,79928,542,5101,3808
mlp,103,source_heldout,0.3,79790,484,5239,3866
mlp,103,source_heldout,0.35,79569,431,5460,3919
mlp,103,source_heldout,0.4,79324,374,5705,3976
mlp,103,source_heldout,0.45,79084,344,5945,4006
mlp,103,source_heldout,0.5,78834,314,6195,4036
mlp,103,source_heldout,0.55,78535,267,6494,4083
mlp,103,source_heldout,0.6,78358,247,6671,4103
mlp,103,source_heldout,0.65,77903,154,7126,4196
mlp,103,source_heldout,0.7,77792,136,7237,4214
mlp,103,source_heldout,0.75,77538,124,7491,4226
mlp,103,source_heldout,0.8,77065,117,7964,4233
mlp,103,source_heldout,0.85,76285,109,8744,4241
mlp,103,source_heldout,0.9,75694,102,9335,4248
mlp,103,source_heldout,0.95,74613,91,10416,4259
mlp,103,source_heldout,0.975,68922,85,16107,4265
mlp,103,source_heldout,0.99,63309,71,21720,4279
mlp,103,source_heldout,0.995,58284,65,26745,4285
mlp,103,source_heldout,0.999,33433,59,51596,4291
mlp,103,target,0.05,692065,451574,46088,26162
mlp,103,target,0.1,655370,438655,82783,39081
mlp,103,target,0.15,616703,403549,121450,74187
mlp,103,target,0.2,616330,401374,121823,76362
mlp,103,target,0.25,596315,397677,141838,80059
mlp,103,target,0.3,596096,292678,142057,185058
mlp,103,target,0.35,593939,292610,144214,185126
mlp,103,target,0.4,591213,292537,146940,185199
mlp,103,target,0.45,587051,292482,151102,185254
mlp,103,target,0.5,583600,292420,154553,185316
mlp,103,target,0.55,579239,292146,158914,185590
mlp,103,target,0.6,573149,291490,165004,186246
mlp,103,target,0.65,572209,291359,165944,186377
mlp,103,target,0.7,570334,291182,167819,186554
mlp,103,target,0.75,566662,291021,171491,186715
mlp,103,target,0.8,558018,290887,180135,186849
mlp,103,target,0.85,467759,289975,270394,187761
mlp,103,target,0.9,423503,289199,314650,188537
mlp,103,target,0.95,227260,148704,510893,329032
mlp,103,target,0.975,226523,144436,511630,333300
mlp,103,target,0.99,226491,144321,511662,333415
mlp,103,target,0.995,226491,141588,511662,336148
mlp,103,target,0.999,226475,141587,511678,336149
majority,104,source_heldout,0.05,97763,1227,0,0
majority,104,source_heldout,0.1,97763,1227,0,0
majority,104,source_heldout,0.15,97763,1227,0,0
majority,104,source_heldout,0.2,97763,1227,0,0
majority,104,source_heldout,0.25,97763,1227,0,0
majority,104,source_heldout,0.3,97763,1227,0,0
majority,104,source_heldout,0.35,97763,1227,0,0
majority,104,source_heldout,0.4,97763,1227,0,0
